season,team_id,espn_id,role,passing_yards,espn_order,starter,source
2005,MIN,1762,QB,1564,1,false,leaders
2005,NE,2330,QB,4110,0,false,leaders
2005,NE,8644,QB,183,1,false,leaders
2005,NE,35,QB,29,2,false,leaders
2005,NO,1884,QB,2882,0,false,leaders
2005,NO,1417,QB,722,1,false,leaders
2005,NYG,5526,QB,3762,0,false,leaders
2005,NYG,1218,QB,0,1,false,leaders
2005,NYJ,4658,QB,1558,0,false,leaders
2005,NYJ,9,QB,777,1,false,leaders
2005,NYJ,2149,QB,530,2,false,leaders
2005,NYJ,712,QB,107,3,false,leaders
2005,NYJ,4659,QB,17,4,false,leaders
2005,PHI,1753,QB,2507,0,false,leaders
2005,PHI,2698,QB,1158,1,false,leaders
2005,PHI,1683,QB,238,2,false,leaders
2005,PIT,5536,QB,2385,0,false,leaders
2005,PIT,279,QB,406,1,false,leaders
2005,PIT,1490,QB,246,2,false,leaders
2005,PIT,3590,QB,67,3,false,leaders
2005,PIT,269,QB,0,4,false,leaders
2005,SEA,1575,QB,3459,0,false,leaders
2005,SEA,4568,QB,173,1,false,leaders
2005,SF,8416,QB,875,0,false,leaders
2005,SF,2343,QB,667,1,false,leaders
2005,SF,4699,QB,481,2,false,leaders
2005,SF,5742,QB,140,3,false,leaders
2005,SF,4655,QB,27,4,false,leaders
2005,TB,4555,QB,2035,0,false,leaders
2005,TB,1493,QB,1136,1,false,leaders
2005,TEN,733,QB,3161,0,false,leaders
2005,TEN,2440,QB,474,1,false,leaders
2005,TEN,5750,QB,136,2,false,leaders
2005,TEN,538,QB,26,3,false,leaders
2005,TEN,2898,QB,0,4,false,leaders
2005,WSH,445,QB,3050,0,false,leaders
2005,WSH,3560,QB,279,1,false,leaders
2005,WSH,3579,QB,17,2,false,leaders
2006,ARI,9596,QB,2547,0,false,leaders
2006,ARI,1682,QB,1377,1,false,leaders
2006,ATL,2549,QB,2474,0,false,leaders
2006,ATL,5615,QB,208,1,false,leaders
2006,ATL,9665,QB,0,2,false,leaders
2006,BAL,733,QB,3050,0,false,leaders
2006,BAL,4477,QB,485,1,false,leaders
2006,BAL,8437,QB,0,2,false,leaders
2006,BUF,5547,QB,3051,0,false,leaders
2006,BUF,2797,QB,0,1,false,leaders
2006,BUF,5538,QB,0,2,false,leaders
2006,CAR,1693,QB,2805,0,false,leaders
2006,CAR,2655,QB,625,1,false,leaders
2006,CAR,9858,QB,56,2,false,leaders
2006,CAR,924,QB,0,3,false,leaders
2006,CHI,4480,QB,3193,0,false,leaders
2006,CHI,1493,QB,220,1,false,leaders
2006,CHI,1252,QB,37,2,false,leaders
2006,CHI,2138,QB,-4,3,false,leaders
2006,CIN,4459,QB,4035,0,false,leaders
2006,CIN,2053,QB,31,1,false,leaders
2006,CLE,8481,QB,2454,0,false,leaders
2006,CLE,8627,QB,793,1,false,leaders
2006,CLE,4699,QB,0,2,false,leaders
2006,CLE,9270,QB,0,3,false,leaders
2006,DAL,5209,QB,2903,0,false,leaders
2006,DAL,393,QB,1164,1,false,leaders
2006,DEN,1177,QB,1994,0,false,leaders
2006,DEN,9597,QB,1001,1,false,leaders
2006,DET,1383,QB,4208,0,false,leaders
2006,GB,112,QB,3885,0,false,leaders
2006,GB,8439,QB,46,1,false,leaders
2006,GB,10238,QB,16,2,false,leaders
2006,GB,9410,QB,0,3,false,leaders
2006,HOU,3529,QB,2767,0,false,leaders
2006,HOU,2658,QB,265,1,false,leaders
2006,IND,1428,QB,4397,0,false,leaders
2006,JAX,3636,QB,1735,0,false,leaders
2006,JAX,4465,QB,1159,1,false,leaders
2006,JAX,4268,QB,166,2,false,leaders
2006,KC,1398,QB,1878,0,false,leaders
2006,KC,478,QB,1342,1,false,leaders
2006,KC,9671,QB,23,2,false,leaders
2006,KC,4485,QB,0,3,false,leaders
2006,LAC,5529,QB,3388,0,false,leaders
2006,LAC,2553,QB,20,1,false,leaders
2006,LAC,2440,QB,4,2,false,leaders
2006,LAC,4607,QB,0,3,false,leaders
2006,LAR,2299,QB,4301,0,false,leaders
2006,LAR,622,QB,27,1,false,leaders
2006,LAR,658,QB,0,2,false,leaders
2006,LV,8483,QB,1677,0,false,leaders
2006,LV,1884,QB,1105,1,false,leaders
2006,LV,2607,QB,68,2,false,leaders
2006,LV,3734,QB,0,3,false,leaders
2006,MIA,3531,QB,2236,0,false,leaders
2006,MIA,1762,QB,929,1,false,leaders
2006,MIA,5051,QB,412,2,false,leaders
2006,MIA,8417,QB,0,3,false,leaders
2006,MIN,331,QB,2750,0,false,leaders
2006,MIN,9650,QB,475,1,false,leaders
2006,MIN,4658,QB,146,2,false,leaders
2006,MIN,1328,QB,16,3,false,leaders
2006,MIN,5644,QB,15,4,false,leaders
2006,NE,2330,QB,3529,0,false,leaders
2006,NE,8644,QB,32,1,false,leaders
2006,NE,9,QB,29,2,false,leaders
2006,NO,2580,QB,4418,0,false,leaders
2006,NO,531,QB,208,1,false,leaders
2006,NO,1042,QB,0,2,false,leaders
2006,NO,9588,QB,0,3,false,leaders
2006,NYG,5526,QB,3244,0,false,leaders
2006,NYG,26,QB,0,1,false,leaders
2006,NYJ,2149,QB,3352,0,false,leaders
2006,NYJ,3560,QB,0,1,false,leaders
2006,NYJ,9291,QB,0,2,false,leaders
2006,NYJ,9635,QB,0,3,false,leaders
2006,PHI,1753,QB,2647,0,false,leaders
2006,PHI,2026,QB,1309,1,false,leaders
2006,PHI,2704,QB,342,2,false,leaders
2006,PHI,1716,QB,11,3,false,leaders
2006,PHI,9859,QB,0,4,false,leaders
2006,PIT,5536,QB,3513,0,false,leaders
2006,PIT,1490,QB,492,1,false,leaders
2006,PIT,2718,QB,21,2,false,leaders
2006,SEA,1575,QB,2442,0,false,leaders
2006,SEA,4568,QB,927,1,false,leaders
2006,SF,8416,QB,2890,0,false,leaders
2006,SF,4655,QB,0,1,false,leaders
2006,SF,9686,QB,0,2,false,leaders
2006,TB,9780,QB,1661,0,false,leaders
2006,TB,2343,QB,748,1,false,leaders
2006,TB,4555,QB,585,2,false,leaders
2006,TEN,9589,QB,2199,0,false,leaders
2006,TEN,734,QB,549,1,false,leaders
2006,WSH,445,QB,1789,0,false,leaders
2006,WSH,8440,QB,1297,1,false,leaders
2006,WSH,3590,QB,88,2,false,leaders
2007,ARI,1682,QB,3417,0,false,leaders
2007,ARI,9596,QB,647,1,false,leaders
2007,ARI,2343,QB,164,2,false,leaders
2007,ATL,3531,QB,2215,0,false,leaders
2007,ATL,2206,QB,1079,1,false,leaders
2007,ATL,4465,QB,279,2,false,leaders
2007,BAL,4477,QB,1743,0,false,leaders
2007,BAL,733,QB,1113,1,false,leaders
2007,BAL,10617,QB,452,2,false,leaders
2007,BAL,8437,QB,0,3,false,leaders
2007,BUF,10536,QB,1630,0,false,leaders
2007,BUF,5547,QB,1204,1,false,leaders
2007,BUF,10456,QB,8,2,false,leaders
2007,CAR,9,QB,952,0,false,leaders
2007,CAR,11128,QB,730,1,false,leaders
2007,CAR,3529,QB,635,2,false,leaders
2007,CAR,1693,QB,624,3,false,leaders
2007,CHI,1493,QB,1803,0,false,leaders
2007,CHI,4480,QB,1411,1,false,leaders
2007,CHI,8520,QB,478,2,false,leaders
2007,CHI,3776,QB,9,3,false,leaders
2007,CHI,9354,QB,0,4,false,leaders
2007,CIN,4459,QB,4131,0,false,leaders
2007,CLE,8627,QB,3787,0,false,leaders
2007,CLE,10466,QB,45,1,false,leaders
2007,CLE,8481,QB,34,2,false,leaders
2007,DAL,5209,QB,4211,0,false,leaders
2007,DAL,331,QB,79,1,false,leaders
2007,DEN,9597,QB,3497,0,false,leaders
2007,DEN,3560,QB,262,1,false,leaders
2007,DET,1383,QB,4068,0,false,leaders
2007,DET,3745,QB,148,1,false,leaders
2007,GB,112,QB,4155,0,false,leaders
2007,GB,8439,QB,218,1,false,leaders
2007,GB,3692,QB,88,2,false,leaders
2007,HOU,5615,QB,2241,0,false,leaders
2007,HOU,2658,QB,1684,1,false,leaders
2007,IND,1428,QB,4040,0,false,leaders
2007,IND,5718,QB,132,1,false,leaders
2007,JAX,3636,QB,2509,0,false,leaders
2007,JAX,4268,QB,986,1,false,leaders
2007,KC,1398,QB,2257,0,false,leaders
2007,KC,9671,QB,1227,1,false,leaders
2007,KC,10660,QB,41,2,false,leaders
2007,KC,4485,QB,0,3,false,leaders
2007,LAC,5529,QB,3152,0,false,leaders
2007,LAC,2553,QB,17,1,false,leaders
2007,LAC,2440,QB,6,2,false,leaders
2007,LAR,2299,QB,2392,0,false,leaders
2007,LAR,622,QB,1014,1,false,leaders
2007,LAR,10152,QB,153,2,false,leaders
2007,LAR,5549,QB,2,3,false,leaders
2007,LV,1762,QB,1331,0,false,leaders
2007,LV,3609,QB,1151,1,false,leaders
2007,LV,10446,QB,373,2,false,leaders
2007,LV,8483,QB,38,3,false,leaders
2007,LV,3734,QB,0,4,false,leaders
2007,MIA,5051,QB,1773,0,false,leaders
2007,MIA,478,QB,987,1,false,leaders
2007,MIA,10484,QB,559,2,false,leaders
2007,MIA,1831,QB,0,3,false,leaders
2007,MIN,9650,QB,1911,0,false,leaders
2007,MIN,1162,QB,515,1,false,leaders
2007,MIN,4658,QB,391,2,false,leaders
2007,MIN,10488,QB,94,3,false,leaders
2007,MIN,9296,QB,27,4,false,leaders
2007,MIN,3784,QB,0,5,false,leaders
2007,MIN,5644,QB,0,6,false,leaders
2007,NE,2330,QB,4806,0,false,leaders
2007,NE,8644,QB,38,1,false,leaders
2007,NE,10764,QB,15,2,false,leaders
2007,NO,2580,QB,4423,0,false,leaders
2007,NYG,5526,QB,3336,0,false,leaders
2007,NYG,6094,QB,28,1,false,leaders
2007,NYG,2053,QB,12,2,false,leaders
2007,NYJ,2149,QB,1765,0,false,leaders
2007,NYJ,9635,QB,1529,1,false,leaders
2007,NYJ,9703,QB,36,2,false,leaders
2007,NYJ,9689,QB,0,3,false,leaders
2007,PHI,1753,QB,3324,0,false,leaders
2007,PHI,2704,QB,681,1,false,leaders
2007,PHI,5412,QB,0,2,false,leaders
2007,PIT,5536,QB,3154,0,false,leaders
2007,PIT,1490,QB,232,1,false,leaders
2007,PIT,10556,QB,32,2,false,leaders
2007,PIT,5880,QB,0,3,false,leaders
2007,SEA,1575,QB,3966,0,false,leaders
2007,SEA,4568,QB,215,1,false,leaders
2007,SF,649,QB,1166,0,false,leaders
2007,SF,8416,QB,914,1,false,leaders
2007,SF,4260,QB,501,2,false,leaders
2007,SF,2655,QB,104,3,false,leaders
2007,TB,2026,QB,2440,0,false,leaders
2007,TB,5631,QB,1009,1,false,leaders
2007,TB,9780,QB,130,2,false,leaders
2007,TEN,9589,QB,2546,0,false,leaders
2007,TEN,734,QB,531,1,false,leaders
2007,WSH,8440,QB,2700,0,false,leaders
2007,WSH,735,QB,888,1,false,leaders
2007,WSH,3590,QB,19,2,false,leaders
2007,WSH,3579,QB,15,3,false,leaders
2008,ARI,1682,QB,4583,0,false,leaders
2008,ARI,9596,QB,264,1,false,leaders
2008,ARI,5286,QB,18,2,false,leaders
2008,ARI,4341,QB,10,3,false,leaders
2008,ARI,8458,QB,0,4,false,leaders
2008,ATL,11237,QB,3440,0,false,leaders
2008,BAL,11252,QB,2971,0,false,leaders
2008,BAL,10617,QB,82,1,false,leaders
2008,BAL,8437,QB,32,2,false,leaders
2008,BUF,10536,QB,2699,0,false,leaders
2008,BUF,5547,QB,584,1,false,leaders
2008,BUF,2797,QB,19,2,false,leaders
2008,CAR,1693,QB,3288,0,false,leaders
2008,CHI,8520,QB,2972,0,false,leaders
2008,CHI,4480,QB,257,1,false,leaders
2008,CHI,1252,QB,0,2,false,leaders
2008,CIN,8664,QB,1905,0,false,leaders
2008,CIN,4459,QB,731,1,false,leaders
2008,CIN,10648,QB,41,2,false,leaders
2008,CLE,8627,QB,1615,0,false,leaders
2008,CLE,10466,QB,518,1,false,leaders
2008,CLE,4699,QB,370,2,false,leaders
2008,CLE,9780,QB,26,3,false,leaders
2008,CLE,9270,QB,8,4,false,leaders
2008,DAL,5209,QB,3448,0,false,leaders
2008,DAL,331,QB,427,1,false,leaders
2008,DAL,4658,QB,71,2,false,leaders
2008,DAL,4527,QB,42,3,false,leaders
2008,DAL,5741,QB,0,4,false,leaders
2008,DEN,9597,QB,4526,0,false,leaders
2008,DEN,3560,QB,19,1,false,leaders
2008,DEN,11276,QB,0,2,false,leaders
2008,DET,8559,QB,1616,0,false,leaders
2008,DET,1762,QB,786,1,false,leaders
2008,DET,1383,QB,758,2,false,leaders
2008,DET,10487,QB,119,3,false,leaders
2008,DET,4650,QB,20,4,false,leaders
2008,GB,8439,QB,4038,0,false,leaders
2008,GB,11443,QB,6,1,false,leaders
2008,HOU,5615,QB,3043,0,false,leaders
2008,HOU,2658,QB,1431,1,false,leaders
2008,HOU,838,QB,0,2,false,leaders
2008,IND,1428,QB,4002,0,false,leaders
2008,IND,5718,QB,178,1,false,leaders
2008,JAX,3636,QB,3620,0,false,leaders
2008,JAX,5051,QB,0,1,false,leaders
2008,KC,10660,QB,2608,0,false,leaders
2008,KC,1398,QB,477,1,false,leaders
2008,KC,9671,QB,151,2,false,leaders
2008,KC,4268,QB,76,3,false,leaders
2008,KC,8453,QB,37,4,false,leaders
2008,KC,9730,QB,5,5,false,leaders
2008,KC,4485,QB,4,6,false,leaders
2008,LAC,5529,QB,4009,0,false,leaders
2008,LAR,2299,QB,2720,0,false,leaders
2008,LAR,478,QB,525,1,false,leaders
2008,LAR,2417,QB,17,2,false,leaders
2008,LAR,10152,QB,6,3,false,leaders
2008,LAR,2284,QB,0,4,false,leaders
2008,LAR,5749,QB,0,5,false,leaders
2008,LV,10446,QB,2423,0,false,leaders
2008,LV,8483,QB,204,1,false,leaders
2008,LV,10544,QB,8,2,false,leaders
2008,LV,2607,QB,4,3,false,leaders
2008,MIA,2149,QB,3653,0,false,leaders
2008,MIA,11291,QB,67,1,false,leaders
2008,MIA,8417,QB,41,2,false,leaders
2008,MIN,622,QB,2157,0,false,leaders
2008,MIN,9650,QB,1056,1,false,leaders
2008,MIN,3784,QB,4,2,false,leaders
2008,MIN,10488,QB,0,3,false,leaders
2008,NE,8644,QB,3693,0,false,leaders
2008,NE,2330,QB,76,1,false,leaders
2008,NE,11328,QB,23,2,false,leaders
2008,NE,1798,QB,-2,3,false,leaders
2008,NO,2580,QB,5069,0,false,leaders
2008,NO,9400,QB,0,1,false,leaders
2008,NYG,5526,QB,3238,0,false,leaders
2008,NYG,3529,QB,115,1,false,leaders
2008,NYJ,112,QB,3472,0,false,leaders
2008,NYJ,9635,QB,26,1,false,leaders
2008,NYJ,9689,QB,18,2,false,leaders
2008,PHI,1753,QB,3916,0,false,leaders
2008,PHI,10480,QB,144,1,false,leaders
2008,PHI,11283,QB,0,2,false,leaders
2008,PIT,5536,QB,3301,0,false,leaders
2008,PIT,4465,QB,303,1,false,leaders
2008,PIT,11390,QB,3,2,false,leaders
2008,SEA,4568,QB,1532,0,false,leaders
2008,SEA,1575,QB,1216,1,false,leaders
2008,SEA,8481,QB,83,2,false,leaders
2008,SF,4260,QB,2046,0,false,leaders
2008,SF,3745,QB,1678,1,false,leaders
2008,SF,658,QB,0,2,false,leaders
2008,TB,2026,QB,2712,0,false,leaders
2008,TB,1493,QB,1073,1,false,leaders
2008,TB,4950,QB,3,2,false,leaders
2008,TB,5631,QB,0,3,false,leaders
2008,TEN,734,QB,2676,0,false,leaders
2008,TEN,9589,QB,219,1,false,leaders
2008,TEN,4555,QB,7,2,false,leaders
2008,WSH,8440,QB,3245,0,false,leaders
2008,WSH,3590,QB,46,1,false,leaders
2009,ARI,1682,QB,3753,0,false,leaders
2009,ARI,9596,QB,435,1,false,leaders
2009,ARI,4621,QB,12,2,false,leaders
2009,ATL,11237,QB,2916,0,false,leaders
2009,ATL,2206,QB,781,1,false,leaders
2009,BAL,11252,QB,3613,0,false,leaders
2009,BAL,10617,QB,24,1,false,leaders
2009,BAL,8437,QB,0,2,false,leaders
2009,BAL,11289,QB,0,3,false,leaders
2009,BUF,8664,QB,1422,0,false,leaders
2009,BUF,10536,QB,1169,1,false,leaders
2009,BUF,11290,QB,146,2,false,leaders
2009,BUF,10195,QB,27,3,false,leaders
2009,BUF,2797,QB,25,4,false,leaders
2009,CAR,1693,QB,2015,0,false,leaders
2009,CAR,11128,QB,1053,1,false,leaders
2009,CAR,3609,QB,2,2,false,leaders
2009,CHI,9597,QB,3666,0,false,leaders
2009,CHI,11540,QB,11,1,false,leaders
2009,CHI,1252,QB,0,2,false,leaders
2009,CIN,4459,QB,3094,0,false,leaders
2009,CIN,3745,QB,40,1,false,leaders
2009,CLE,10466,QB,1339,0,false,leaders
2009,CLE,8627,QB,888,1,false,leaders
2009,CLE,9270,QB,18,2,false,leaders
2009,CLE,1440,QB,10,3,false,leaders
2009,DAL,5209,QB,4483,0,false,leaders
2009,DEN,8520,QB,3802,0,false,leaders
2009,DEN,4555,QB,23,1,false,leaders
2009,DET,12483,QB,2267,0,false,leaders
2009,DET,1762,QB,945,1,false,leaders
2009,DET,10487,QB,259,2,false,leaders
2009,GB,8439,QB,4434,0,false,leaders
2009,GB,11443,QB,58,1,false,leaders
2009,HOU,5615,QB,4770,0,false,leaders
2009,HOU,4480,QB,33,1,false,leaders
2009,HOU,4551,QB,0,2,false,leaders
2009,IND,1428,QB,4500,0,false,leaders
2009,IND,12479,QB,83,1,false,leaders
2009,IND,9616,QB,22,2,false,leaders
2009,IND,2578,QB,0,3,false,leaders
2009,JAX,3636,QB,3597,0,false,leaders
2009,JAX,5631,QB,2,1,false,leaders
2009,KC,8644,QB,2924,0,false,leaders
2009,KC,9671,QB,230,1,false,leaders
2009,KC,8453,QB,26,2,false,leaders
2009,KC,10764,QB,3,3,false,leaders
2009,KC,10848,QB,0,4,false,leaders
2009,LAC,5529,QB,4254,0,false,leaders
2009,LAC,2440,QB,231,1,false,leaders
2009,LAC,10615,QB,21,2,false,leaders
2009,LAC,2553,QB,0,3,false,leaders
2009,LAR,2299,QB,1469,0,false,leaders
2009,LAR,4477,QB,899,1,false,leaders
2009,LAR,12709,QB,566,2,false,leaders
2009,LAR,4680,QB,36,3,false,leaders
2009,LV,10446,QB,1287,0,false,leaders
2009,LV,9780,QB,1007,1,false,leaders
2009,LV,8481,QB,581,2,false,leaders
2009,LV,5547,QB,0,3,false,leaders
2009,LV,10544,QB,0,4,false,leaders
2009,MIA,11291,QB,2878,0,false,leaders
2009,MIA,2149,QB,413,1,false,leaders
2009,MIA,10660,QB,83,2,false,leaders
2009,MIA,8417,QB,22,3,false,leaders
2009,MIA,1756,QB,0,4,false,leaders
2009,MIA,12485,QB,0,5,false,leaders
2009,MIN,112,QB,4202,0,false,leaders
2009,MIN,9650,QB,201,1,false,leaders
2009,MIN,10488,QB,0,2,false,leaders
2009,NE,2330,QB,4398,0,false,leaders
2009,NE,12477,QB,142,1,false,leaders
2009,NO,2580,QB,4388,0,false,leaders
2009,NO,445,QB,102,1,false,leaders
2009,NYG,5526,QB,4021,0,false,leaders
2009,NYG,3529,QB,225,1,false,leaders
2009,NYJ,12482,QB,2444,0,false,leaders
2009,NYJ,9635,QB,125,1,false,leaders
2009,NYJ,9689,QB,27,2,false,leaders
2009,NYJ,8418,QB,0,3,false,leaders
2009,NYJ,10127,QB,0,4,false,leaders
2009,PHI,1753,QB,3553,0,false,leaders
2009,PHI,10480,QB,741,1,false,leaders
2009,PHI,2549,QB,86,2,false,leaders
2009,PHI,3619,QB,0,3,false,leaders
2009,PIT,5536,QB,4328,0,false,leaders
2009,PIT,11390,QB,145,1,false,leaders
2009,PIT,1490,QB,17,2,false,leaders
2009,PIT,5644,QB,6,3,false,leaders
2009,PIT,9611,QB,0,4,false,leaders
2009,SEA,1575,QB,3029,0,false,leaders
2009,SEA,4568,QB,700,1,false,leaders
2009,SEA,10238,QB,42,2,false,leaders
2009,SF,8416,QB,2350,0,false,leaders
2009,SF,4260,QB,943,1,false,leaders
2009,SF,10327,QB,0,2,false,leaders
2009,TB,12473,QB,1855,0,false,leaders
2009,TB,11394,QB,685,1,false,leaders
2009,TB,4465,QB,594,2,false,leaders
2009,TB,4341,QB,0,3,false,leaders
2009,TB,5540,QB,0,4,false,leaders
2009,TEN,9589,QB,1879,0,false,leaders
2009,TEN,734,QB,1225,1,false,leaders
2009,TEN,11258,QB,0,2,false,leaders
2009,WSH,8440,QB,3618,0,false,leaders
2009,WSH,735,QB,144,1,false,leaders
2009,WSH,1963,QB,35,2,false,leaders
2009,WSH,3579,QB,0,3,false,leaders
2010,ARI,8627,QB,2065,0,false,leaders
2010,ARI,13458,QB,662,1,false,leaders
2010,ARI,13576,QB,370,2,false,leaders
2010,ARI,10971,QB,150,3,false,leaders
2010,ARI,10585,QB,17,4,false,leaders
2010,ATL,11237,QB,3705,0,false,leaders
2010,ATL,2206,QB,20,1,false,leaders
2010,BAL,11252,QB,3622,0,false,leaders
2010,BAL,9789,QB,13,1,false,leaders
2010,BAL,4512,QB,-6,2,false,leaders
2010,BUF,8664,QB,3000,0,false,leaders
2010,BUF,10536,QB,241,1,false,leaders
2010,BUF,11290,QB,106,2,false,leaders
2010,BUF,13319,QB,24,3,false,leaders
2010,CAR,13198,QB,1558,0,false,leaders
2010,CAR,11128,QB,857,1,false,leaders
2010,CAR,4621,QB,173,2,false,leaders
2010,CAR,13201,QB,47,3,false,leaders
2010,CAR,12576,QB,0,4,false,leaders
2010,CAR,13275,QB,0,5,false,leaders
2010,CHI,9597,QB,3274,0,false,leaders
2010,CHI,735,QB,68,1,false,leaders
2010,CHI,11540,QB,55,2,false,leaders
2010,CIN,4459,QB,3970,0,false,leaders
2010,CIN,10648,QB,18,1,false,leaders
2010,CIN,2584,QB,0,2,false,leaders
2010,CLE,13199,QB,1576,0,false,leaders
2010,CLE,1693,QB,872,1,false,leaders
2010,CLE,4568,QB,694,2,false,leaders
2010,CLE,12581,QB,29,3,false,leaders
2010,CLE,9270,QB,19,4,false,leaders
2010,CLE,11461,QB,13,5,false,leaders
2010,DAL,1383,QB,2365,0,false,leaders
2010,DAL,5209,QB,1605,1,false,leaders
2010,DAL,12478,QB,238,2,false,leaders
2010,DAL,8523,QB,0,3,false,leaders
2010,DEN,8520,QB,3653,0,false,leaders
2010,DEN,13200,QB,654,1,false,leaders
2010,DET,4260,QB,2686,0,false,leaders
2010,DET,10487,QB,780,1,false,leaders
2010,DET,12483,QB,535,2,false,leaders
2010,DET,12021,QB,0,3,false,leaders
2010,DET,13205,QB,0,4,false,leaders
2010,GB,8439,QB,3922,0,false,leaders
2010,GB,11443,QB,433,1,false,leaders
2010,HOU,5615,QB,4370,0,false,leaders
2010,IND,1428,QB,4700,0,false,leaders
2010,JAX,3636,QB,2734,0,false,leaders
2010,JAX,10536,QB,280,1,false,leaders
2010,JAX,1417,QB,222,2,false,leaders
2010,JAX,5631,QB,120,3,false,leaders
2010,JAX,9646,QB,0,4,false,leaders
2010,KC,8644,QB,3116,0,false,leaders
2010,KC,9671,QB,38,1,false,leaders
2010,KC,10719,QB,35,2,false,leaders
2010,LAC,5529,QB,4710,0,false,leaders
2010,LAC,4607,QB,28,1,false,leaders
2010,LAC,2440,QB,8,2,false,leaders
2010,LAC,5741,QB,0,3,false,leaders
2010,LAR,13197,QB,3512,0,false,leaders
2010,LV,8440,QB,2387,0,false,leaders
2010,LV,9780,QB,1059,1,false,leaders
2010,LV,4477,QB,25,2,false,leaders
2010,LV,11238,QB,0,3,false,leaders
2010,MIA,11291,QB,3301,0,false,leaders
2010,MIA,10660,QB,435,1,false,leaders
2010,MIA,2149,QB,19,2,false,leaders
2010,MIA,8417,QB,0,3,false,leaders
2010,MIA,9705,QB,0,4,false,leaders
2010,MIN,112,QB,2509,0,false,leaders
2010,MIN,13484,QB,477,1,false,leaders
2010,MIN,9650,QB,341,2,false,leaders
2010,NE,2330,QB,3900,0,false,leaders
2010,NE,12477,QB,122,1,false,leaders
2010,NO,2580,QB,4620,0,false,leaders
2010,NO,12471,QB,16,1,false,leaders
2010,NYG,5526,QB,4002,0,false,leaders
2010,NYJ,12482,QB,3291,0,false,leaders
2010,NYJ,445,QB,117,1,false,leaders
2010,NYJ,9635,QB,6,2,false,leaders
2010,NYJ,9689,QB,6,3,false,leaders
2010,PHI,2549,QB,3018,0,false,leaders
2010,PHI,10480,QB,1197,1,false,leaders
2010,PIT,5536,QB,3200,0,false,leaders
2010,PIT,1490,QB,352,1,false,leaders
2010,PIT,11390,QB,254,2,false,leaders
2010,PIT,3590,QB,42,3,false,leaders
2010,PIT,4465,QB,42,4,false,leaders
2010,SEA,1575,QB,3001,0,false,leaders
2010,SEA,9667,QB,507,1,false,leaders
2010,SEA,9686,QB,28,2,false,leaders
2010,SF,8416,QB,2370,0,false,leaders
2010,SF,10617,QB,1176,1,false,leaders
2010,SF,3529,QB,67,2,false,leaders
2010,TB,12473,QB,3451,0,false,leaders
2010,TB,11394,QB,111,1,false,leaders
2010,TB,4950,QB,2,2,false,leaders
2010,TB,10327,QB,0,3,false,leaders
2010,TEN,734,QB,1823,0,false,leaders
2010,TEN,9589,QB,1255,1,false,leaders
2010,TEN,13459,QB,200,2,false,leaders
2010,WSH,1753,QB,3377,0,false,leaders
2010,WSH,4480,QB,884,1,false,leaders
2011,ARI,10480,QB,1955,0,false,leaders
2011,ARI,13458,QB,1913,1,false,leaders
2011,ARI,10971,QB,86,2,false,leaders
2011,ATL,11237,QB,4177,0,false,leaders
2011,ATL,2206,QB,188,1,false,leaders
2011,BAL,11252,QB,3610,0,false,leaders
2011,BAL,14163,QB,18,1,false,leaders
2011,BAL,11289,QB,1,2,false,leaders
2011,BUF,8664,QB,3832,0,false,leaders
2011,BUF,10660,QB,25,1,false,leaders
2011,BUF,9689,QB,0,2,false,leaders
2011,CAR,13994,QB,4051,0,false,leaders
2011,CAR,10615,QB,27,1,false,leaders
2011,CAR,13275,QB,11,2,false,leaders
2011,CHI,9597,QB,2319,0,false,leaders
2011,CHI,11540,QB,613,1,false,leaders
2011,CHI,3609,QB,414,2,false,leaders
2011,CHI,10545,QB,0,3,false,leaders
2011,CHI,11278,QB,0,4,false,leaders
2011,CIN,14012,QB,3398,0,false,leaders
2011,CIN,9780,QB,109,1,false,leaders
2011,CIN,12724,QB,0,2,false,leaders
2011,CLE,13199,QB,2733,0,false,leaders
2011,CLE,4568,QB,567,1,false,leaders
2011,DAL,5209,QB,4184,0,false,leaders
2011,DAL,12478,QB,182,1,false,leaders
2011,DAL,1383,QB,87,2,false,leaders
2011,DEN,13200,QB,1729,0,false,leaders
2011,DEN,8520,QB,979,1,false,leaders
2011,DEN,12773,QB,0,2,false,leaders
2011,DEN,13216,QB,0,3,false,leaders
2011,DEN,13271,QB,0,4,false,leaders
2011,DET,12483,QB,5038,0,false,leaders
2011,DET,4260,QB,33,1,false,leaders
2011,GB,8439,QB,4643,0,false,leaders
2011,GB,11443,QB,518,1,false,leaders
2011,GB,14053,QB,0,2,false,leaders
2011,HOU,5615,QB,2479,0,false,leaders
2011,HOU,14114,QB,949,1,false,leaders
2011,HOU,1693,QB,211,2,false,leaders
2011,HOU,9596,QB,57,3,false,leaders
2011,IND,12479,QB,1541,0,false,leaders
2011,IND,8559,QB,1201,1,false,leaders
2011,IND,734,QB,481,2,false,leaders
2011,JAX,13987,QB,2214,0,false,leaders
2011,JAX,5631,QB,296,1,false,leaders
2011,KC,8644,QB,1713,0,false,leaders
2011,KC,10719,QB,796,1,false,leaders
2011,KC,8520,QB,779,2,false,leaders
2011,LAC,5529,QB,4624,0,false,leaders
2011,LAR,13197,QB,2164,0,false,leaders
2011,LAR,2704,QB,548,1,false,leaders
2011,LAR,9635,QB,546,2,false,leaders
2011,LAR,4582,QB,0,3,false,leaders
